station,hour,trips_out_lag_1h,trips_out_lag_24h,trips_out_rolling_mean_3h,trips_in_lag_1h,trips_in_lag_24h,trips_in_rolling_mean_3h
W 26 St & 10 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 26 St & 10 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 26 St & 10 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 26 St & 10 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 6 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 27 St & 7 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 29 St & 9 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 10 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 30 St & 8 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 33 St & 10 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & 11 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,0,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,1,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,2,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,3,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,4,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,5,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,6,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,7,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,8,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,9,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,10,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,11,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,12,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,13,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,14,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,15,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,16,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,17,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,18,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,19,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,20,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,21,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,22,0.0,0.0,0.0,0.0,0.0,0.0
W 34 St & Hudson Blvd E,23,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 35 St & 9 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 36 St & 9 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 10 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,15,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,16,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,17,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,18,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,19,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,20,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,21,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,22,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & 5 Ave,23,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,0,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,1,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,2,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,3,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,4,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,5,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,6,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,7,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,8,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,9,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,10,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,11,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,12,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,13,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,14,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,15,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,16,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,17,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,18,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,19,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,20,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,21,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,22,0.0,0.0,0.0,0.0,0.0,0.0
W 37 St & Broadway,23,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,0,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,1,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,2,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,3,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,4,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,5,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,6,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,7,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,8,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,9,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,10,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,11,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,12,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,13,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,14,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,15,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,16,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,17,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,18,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,19,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,20,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,21,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,22,0.0,0.0,0.0,0.0,0.0,0.0
W 4 St & 7 Ave S,23,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,0,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,1,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,2,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,3,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,4,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,5,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,6,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,7,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,8,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,9,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,10,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,11,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,12,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,13,0.0,0.0,0.0,0.0,0.0,0.0
W 40 St & 7 Ave,14,0.0,0.0,0.0,0.0,0.0,0.0
